"Name","Number","SetName","AvgPrice","LPBuyPrice","LPRatio","NMBuyPrice","NMRatio","MBuyPrice","MRatio","YearReleased","Language","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA3AvgSell","PSA4Ratio","PSA4AvgSell","PSA5Ratio","PSA5BuyPrice","PSA5AvgSell","PSA6Ratio","PSA6BuyPrice","PSA6AvgSell","PSA7Ratio","PSA7BuyPrice","PSA7AvgSell","PSA8Ratio","PSA8BuyPrice","PSA8AvgSell","PSA9Ratio","PSA9BuyPrice","PSA9AvgSell","PSA10Ratio","PSA10BuyPrice","PSA10AvgSell"
﻿"Name","Number","SetName","AvgPrice","LPBuyPrice","LPRatio","NMBuyPrice","NMRatio","MBuyPrice","MRatio","YearReleased","Language","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA3AvgSell","PSA4Ratio","PSA4AvgSell","PSA5Ratio","PSA5BuyPrice","PSA5AvgSell","PSA6Ratio","PSA6BuyPrice","PSA6AvgSell","PSA7Ratio","PSA7BuyPrice","PSA7AvgSell","PSA8Ratio","PSA8BuyPrice","PSA8AvgSell","PSA9Ratio","PSA9BuyPrice","PSA9AvgSell","PSA10Ratio","PSA10BuyPrice","PSA10AvgSell"
"Cynthia & Caitlin","106","Alter Genesis","125.00","-17.00","-0.14",-17,"-0.14",41.23,"0.33",2019,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"0.55","41.23","68.50","1.53","145.56","191.25"
"Mallow & Lana","107","Alter Genesis","91.98","-17.00","-0.18",-17,"-0.18",70.13,"0.76",2019,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.11","70.13","102.50","2.22","156.66","204.31"
"Mega Lopunny & Jigglypuff GX","103","Alter Genesis","15.80","-17.00","-1.08",-17,"-1.08",-2.96,"-0.19",2019,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.05","-2.96","16.52","2.28","13.60","36.00"
"Naganadel & Guzzlord GX","102","Alter Genesis","65.00","-17.00","-0.26",-17,"-0.26",39.93,"0.61",2019,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.03","39.93","66.98","1.25","51.85","81.00"
"Professor Elm's Lecture","095","Alter Genesis","6.27","-17.00","-2.71",-17,"-2.71",1.27,"0.20",2019,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"9.73","34.85","61.00","3.43","1.27","21.50"
"Red & Blue","108","Alter Genesis","39.98","-17.00","-0.43",-17,"-0.43",37.82,"0.95",2019,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.61","37.82","64.50","2.47","67.07","98.91"
﻿"Name","Number","SetName","AvgPrice","LPBuyPrice","LPRatio","NMBuyPrice","NMRatio","MBuyPrice","MRatio","YearReleased","Language","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA3AvgSell","PSA4Ratio","PSA4AvgSell","PSA5Ratio","PSA5BuyPrice","PSA5AvgSell","PSA6Ratio","PSA6BuyPrice","PSA6AvgSell","PSA7Ratio","PSA7BuyPrice","PSA7AvgSell","PSA8Ratio","PSA8BuyPrice","PSA8AvgSell","PSA9Ratio","PSA9BuyPrice","PSA9AvgSell","PSA10Ratio","PSA10BuyPrice","PSA10AvgSell"
"Aegislash EX","65a","Alternate Art Promos","7.27","-17.00","-2.34",-17,"-2.34",-9.78,"-1.35",2014,"ENGLISH","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.17","-9.78","8.50","10.45","47.60","76.00"
"Blacksmith","88a","Alternate Art Promos","10.46","-17.00","-1.63",-17,"-1.63",10.19,"0.97",2014,"ENGLISH","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"3.06","10.19","31.99","3.67","15.62","38.38"
"Dedenne GX","195a","Alternate Art Promos","5.30","-17.00","-3.21",-17,"-3.21",-2.14,"-0.40",2014,"ENGLISH","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"3.30","-2.14","17.49","3.77","0.00","20.00"
"Delinquent","98b","Alternate Art Promos","28.07","-17.00","-0.61",-17,"-0.61",70.98,"2.53",2014,"ENGLISH","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"3.69","70.98","103.51","14.25","323.00","400.00"
"Eevee","101a","Alternate Art Promos","8.29","-17.00","-2.05",-17,"-2.05",4.24,"0.51",2014,"ENGLISH","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"3.02","4.24","24.99","4.57","15.21","37.90"
"Heatran","88","Alternate Art Promos","6.83","-17.00","-2.49",-17,"-2.49",-9.78,"-1.43",2014,"ENGLISH","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.83","-6.38","12.50","1.24","-9.78","8.50"
"Hex Maniac","75a","Alternate Art Promos","56.29","-17.00","-0.30",-17,"-0.30",131.74,"2.34",2014,"ENGLISH","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"3.11","131.74","174.99","24.87","1173.00","1400.00"
"Jirachi","XY67a","Alternate Art Promos","37.02","-17.00","-0.46",-17,"-0.46",47.01,"1.27",2014,"ENGLISH","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"2.03","47.01","75.31","8.37","246.50","310.00"
"Jolteon EX","28a","Alternate Art Promos","7.63","-17.00","-2.23",-17,"-2.23",5.24,"0.69",2014,"ENGLISH","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"3.43","5.24","26.17","11.13","55.16","84.89"
"Karen","XY177a","Alternate Art Promos","38.60","-17.00","-0.44",-17,"-0.44",59.79,"1.55",2014,"ENGLISH","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"2.34","59.79","90.34","16.84","535.50","650.00"
"M Camerupt EX","XY198a","Alternate Art Promos","6.77","-17.00","-2.51",-17,"-2.51",0.04,"0.01",2014,"ENGLISH","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"2.96","0.04","20.05","5.32","13.60","36.00"
"Metagross GX","157a","Alternate Art Promos","18.05","-17.00","-0.94",-17,"-0.94",-3.83,"-0.21",2014,"ENGLISH","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"0.86","-3.83","15.50","3.88","42.48","69.97"
"M Lucario EX","55a","Alternate Art Promos","13.62","-17.00","-1.25",-17,"-1.25",12.74,"0.94",2014,"ENGLISH","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"2.57","12.74","34.99","9.15","88.89","124.57"
"M Manectric EX","24a","Alternate Art Promos","5.30","-17.00","-3.21",-17,"-3.21",9.45,"1.78",2014,"ENGLISH","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"5.87","9.45","31.12","16.99","59.50","90.00"
"M Sharpedo EX","XY200a","Alternate Art Promos","15.28","-17.00","-1.11",-17,"-1.11",16.99,"1.11",2014,"ENGLISH","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"2.62","16.99","39.99","3.47","28.05","53.00"
"N","105a","Alternate Art Promos","55.91","-17.00","-0.30",-17,"-0.30",71.06,"1.27",2014,"ENGLISH","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.85","71.06","103.60","5.19","229.49","289.99"
"Professor's Letter","146a","Alternate Art Promos","7.49","-17.00","-2.27",-17,"-2.27",-17,"-2.27",2014,"ENGLISH","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"0.87","-11.48","6.50",0,"-17.00",0
"Rayquaza GX","177a","Alternate Art Promos","38.98","-17.00","-0.44",-17,"-0.44",31.91,"0.82",2014,"ENGLISH","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.48","31.91","57.54","3.35","94.09","130.69"
"Regirock EX","43a","Alternate Art Promos","7.96","-17.00","-2.14",-17,"-2.14",-4.78,"-0.60",2014,"ENGLISH","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.81","-4.78","14.38","10.06","50.99","79.99"
"Shauna","111a","Alternate Art Promos","31.22","-17.00","-0.54",-17,"-0.54",18.41,"0.59",2014,"ENGLISH","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.33","18.41","41.66","21.30","548.25","665.00"
"Shaymin EX","77a","Alternate Art Promos","43.27","-17.00","-0.39",-17,"-0.39",67.91,"1.57",2014,"ENGLISH","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"2.31","67.91","99.89","7.16","246.50","310.00"
"Sylveon GX","92a","Alternate Art Promos","7.50","-17.00","-2.27",-17,"-2.27",-8.47,"-1.13",2014,"ENGLISH","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.34","-8.47","10.03","5.34","17.00","40.00"
"Tapu Lele GX","60a","Alternate Art Promos","5.95","-17.00","-2.86",-17,"-2.86",-17,"-2.86",2014,"ENGLISH","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"2.20","-5.91","13.05",0,"-17.00",0
"Team Flare Grunt","73a","Alternate Art Promos","10.23","-17.00","-1.66",-17,"-1.66",-1.99,"-0.19",2014,"ENGLISH","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.73","-1.99","17.66","13.19","97.74","134.99"
"Togepi & Cleffa & Igglybuff GX","143a","Alternate Art Promos","58.86","-17.00","-0.29",-17,"-0.29",62.12,"1.06",2014,"ENGLISH","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.58","62.12","93.08","1.82","74.06","107.13"
"Umbreon","120","Alternate Art Promos","10.23","-17.00","-1.66",-17,"-1.66",-12.66,"-1.24",2014,"ENGLISH","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"0.50","-12.66","5.10","4.74","24.23","48.50"
"Yveltal EX","XY150a","Alternate Art Promos","52.12","-17.00","-0.33",-17,"-0.33",50.99,"0.98",2014,"ENGLISH","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.53","50.99","79.99","4.34","175.38","226.33"
"Zoroark GX","77a","Alternate Art Promos","13.12","-17.00","-1.30",-17,"-1.30",8.3,"0.63",2014,"ENGLISH","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"2.27","8.30","29.76","3.43","21.25","45.00"
"Zygarde EX","54a","Alternate Art Promos","8.40","-17.00","-2.02",-17,"-2.02",11.05,"1.31",2014,"ENGLISH","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"3.93","11.05","33.00","11.87","67.79","99.75"
﻿"Name","Number","SetName","AvgPrice","LPBuyPrice","LPRatio","NMBuyPrice","NMRatio","MBuyPrice","MRatio","YearReleased","Language","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA3AvgSell","PSA4Ratio","PSA4AvgSell","PSA5Ratio","PSA5BuyPrice","PSA5AvgSell","PSA6Ratio","PSA6BuyPrice","PSA6AvgSell","PSA7Ratio","PSA7BuyPrice","PSA7AvgSell","PSA8Ratio","PSA8BuyPrice","PSA8AvgSell","PSA9Ratio","PSA9BuyPrice","PSA9AvgSell","PSA10Ratio","PSA10BuyPrice","PSA10AvgSell"
"Energy Retrieval","99","Ancient Origins","18.94","-17.00","-0.90",-8.08,"-0.43",-5.53,"-0.29",2015,"ENGLISH","0.72",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,"0.55","-8.08","10.50","1.35","4.75","25.59","0.71","-5.53","13.50","1.64","9.35","31.00"
"Full Art Ampharos EX","87","Ancient Origins","11.08","-17.00","-1.53",-13.43,"-1.21",2.55,"0.23",2015,"ENGLISH","0.99",0,0,0,0,0,0,0,"-17.00",0,"1.61","-1.85","17.82","0.38","-13.43","4.20","1.88","0.74","20.87","2.08","2.55","23.00","11.51","91.38","127.50"
"Full Art Giratina EX","93","Ancient Origins","28.96","-17.00","-0.59",8.5,"0.29",51.42,"1.78",2015,"ENGLISH","0.92",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,"1.04","8.50","30.00","1.89","29.43","54.62","2.78","51.42","80.50","12.09","280.49","349.99"
"Full Art Hoopa EX","89","Ancient Origins","11.53","-17.00","-1.47",-17,"-1.47",5.1,"0.44",2015,"ENGLISH","0.87",0,0,0,0,0,0,0,"-17.00",0,"1.20","-5.27","13.80",0,"-17.00",0,"1.35","-3.81","15.52","2.25","5.10","26.00","4.34","25.49","49.99"
"Full Art Kyurem EX","86","Ancient Origins","9.72","-17.00","-1.75",-10.19,"-1.05",3.19,"0.33",2015,"ENGLISH","0.81",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,"0.82","-10.19","8.01","1.54","-4.25","15.00","2.44","3.19","23.75","11.83","80.75","115.00"
"Full Art Lugia EX","94","Ancient Origins","62.47","-17.00","-0.27",12.77,"0.20",42.49,"0.68",2015,"ENGLISH","0.70",0,0,0,0,0,0,"1.12","42.49","69.99","0.46","7.65","29.00","0.56","12.77","35.02","0.64","17.02","40.02","1.12","42.49","69.99","5.91","296.85","369.23"
"Full Art Machamp EX","90","Ancient Origins","9.70","-17.00","-1.75",-6.38,"-0.66",2.41,"0.25",2015,"ENGLISH","1.72",0,0,0,0,0,0,0,"-17.00",0,"2.19","1.06","21.25","1.29","-6.38","12.50","4.02","16.15","39.00","2.35","2.41","22.83","13.28","92.50","128.82"
"Full Art M Ampharos EX","88","Ancient Origins","13.74","-17.00","-1.24",-11.05,"-0.80",21.21,"1.54",2015,"ENGLISH","0.68",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,"1.27","-2.12","17.51","0.51","-11.05","7.00","3.27","21.21","44.95","10.19","102.00","140.00"
"Full Art M Sceptile EX","85","Ancient Origins","25.86","-17.00","-0.66",6.38,"0.25",17.85,"0.69",2015,"ENGLISH","0.87",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,"1.06","6.38","27.50","1.56","17.39","40.46","1.59","17.85","41.00","7.51","148.12","194.25"
"Full Art M Tyranitar EX","92","Ancient Origins","29.75","-17.00","-0.57",1.27,"0.04",28.05,"0.94",2015,"ENGLISH","0.74",0,0,0,0,0,0,"0.42","-6.38","12.50",0,"-17.00",0,"1.34","17.00","40.00","0.72","1.27","21.50","1.78","28.05","53.00","5.00","109.44","148.75"
"Full Art Sceptile EX","84","Ancient Origins","16.32","-17.00","-1.04",-8.08,"-0.50",14.88,"0.91",2015,"ENGLISH","0.70",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,"1.28","0.74","20.87","0.64","-8.08","10.50","2.30","14.88","37.50","8.12","95.63","132.50"
"Full Art Steven","95","Ancient Origins","22.32","-17.00","-0.76",-17,"-0.76",0.85,"0.04",2015,"ENGLISH","0.56",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"0.52","-7.21","11.52","0.94","0.85","21.00","5.26","82.88","117.50"
"Full Art Tyranitar EX","91","Ancient Origins","25.50","-17.00","-0.67",-17,"-0.67",17,"0.67",2015,"ENGLISH","0.61",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"0.76","-0.43","19.50","1.57","17.00","40.00","5.55","103.40","141.65"
"Giratina EX","57","Ancient Origins","9.25","-17.00","-1.84",-17,"-1.84",25.49,"2.76",2015,"ENGLISH","0.74",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.39","-6.04","12.89","5.40","25.49","49.99","14.05","93.49","129.99"
"Gyarados Holo","21","Ancient Origins","19.89","-17.00","-0.85",8.19,"0.41",26.35,"1.32",2015,"ENGLISH","0.92",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,"1.51","8.49","29.99","1.49","8.19","29.63","2.56","26.35","51.00","10.81","165.74","214.99"
"Gyarados Reverse Holo","21","Ancient Origins","10.90","-17.00","-1.56",-17,"-1.56",18.61,"1.71",2015,"ENGLISH","0.81",0,0,0,0,0,0,0,"-17.00",0,"1.57","-2.50","17.06",0,"-17.00",0,0,"-17.00",0,"3.84","18.61","41.90","16.38","134.72","178.50"
"M Ampharos EX","28","Ancient Origins","5.55","-17.00","-3.06",-17,"-3.06",-4.68,"-0.84",2015,"ENGLISH","1.05",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"2.97","-2.97","16.50","2.61","-4.68","14.50","8.41","22.68","46.69"
"M Sceptile EX","8","Ancient Origins","6.08","-17.00","-2.80",-17,"-2.80",5.51,"0.91",2015,"ENGLISH","0.94",0,0,"0.66","3.99",0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"2.38","-4.68","14.50","4.36","5.51","26.48","11.85","44.24","72.05"
"M Tyranitar EX","43","Ancient Origins","6.24","-17.00","-2.72",-6.8,"-1.09",0,"0.00",2015,"ENGLISH","1.88",0,0,0,0,0,0,0,"-17.00",0,"2.43","-4.12","15.15","1.92","-6.80","12.00","3.93","3.82","24.50","3.21","0.00","20.00","12.82","50.99","79.99"
"Shiny Full Art M Rayquaza EX","98","Ancient Origins","146.73","-17.00","-0.12",29.75,"0.20",195.5,"1.33",2015,"ENGLISH","0.53",0,0,0,0,0,0,"0.48","43.35","71.00","0.28","17.70","40.82","0.37","29.75","55.00","0.80","82.66","117.25","1.70","195.50","250.00","4.94","599.25","725.00"
"Shiny Full Art Primal Groudon EX","97","Ancient Origins","72.85","-17.00","-0.23",16.06,"0.22",38.25,"0.53",2015,"ENGLISH","0.52",0,0,0,0,0,0,"0.04","-14.24","3.25","0.43","9.35","31.00","0.53","16.06","38.89","0.79","31.82","57.43","0.89","38.25","65.00","4.46","259.22","324.97"
"Shiny Full Art Primal Kyogre EX","96","Ancient Origins","65.59","-17.00","-0.26",9.35,"0.14",46.46,"0.71",2015,"ENGLISH","0.67",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,"0.47","9.35","31.00","1.20","49.67","78.44","1.14","46.46","74.66","4.35","225.25","285.00"
"Trainers' Mail Secret","100","Ancient Origins","9.37","-17.00","-1.81",-17,"-1.81",-8.08,"-0.86",2015,"ENGLISH","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.12","-8.08","10.50","13.87","93.49","129.99"
﻿"Name","Number","SetName","AvgPrice","LPBuyPrice","LPRatio","NMBuyPrice","NMRatio","MBuyPrice","MRatio","YearReleased","Language","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA3AvgSell","PSA4Ratio","PSA4AvgSell","PSA5Ratio","PSA5BuyPrice","PSA5AvgSell","PSA6Ratio","PSA6BuyPrice","PSA6AvgSell","PSA7Ratio","PSA7BuyPrice","PSA7AvgSell","PSA8Ratio","PSA8BuyPrice","PSA8AvgSell","PSA9Ratio","PSA9BuyPrice","PSA9AvgSell","PSA10Ratio","PSA10BuyPrice","PSA10AvgSell"
"Mela","087","Ancient Roar","10.08","-17.00","-1.69",-17,"-1.69",-6.38,"-0.63",2023,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.24","-6.38","12.50","5.21","27.62","52.49"
"Mela","092","Ancient Roar","29.99","-17.00","-0.57",-17,"-0.57",8.41,"0.28",2023,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.00","8.41","29.89","3.33","67.87","99.84"
"Professor Sada's Vitality","085","Ancient Roar","11.06","-17.00","-1.54",-17,"-1.54",-8.08,"-0.73",2023,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"0.95","-8.08","10.50","2.88","10.05","31.82"
"Professor Sada's Vitality","091","Ancient Roar","30.50","-17.00","-0.56",-17,"-0.56",11.8,"0.39",2023,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.11","11.80","33.88","2.46","46.71","74.95"
"Roaring Moon ex","084","Ancient Roar","6.95","-17.00","-2.45",-17,"-2.45",-5.53,"-0.80",2023,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.94","-5.53","13.50","5.76","17.00","40.00"
"Roaring Moon ex","093","Ancient Roar","15.00","-17.00","-1.13",-17,"-1.13",5.94,"0.40",2023,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.80","5.94","26.99","2.67","17.00","40.00"
"Roaring Moon ex","090","Ancient Roar","83.81","-17.00","-0.20",-17,"-0.20",67.15,"0.80",2023,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.18","67.15","99.00","1.28","74.23","107.33"
﻿"Name","Number","SetName","AvgPrice","LPBuyPrice","LPRatio","NMBuyPrice","NMRatio","MBuyPrice","MRatio","YearReleased","Language","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA3AvgSell","PSA4Ratio","PSA4AvgSell","PSA5Ratio","PSA5BuyPrice","PSA5AvgSell","PSA6Ratio","PSA6BuyPrice","PSA6AvgSell","PSA7Ratio","PSA7BuyPrice","PSA7AvgSell","PSA8Ratio","PSA8BuyPrice","PSA8AvgSell","PSA9Ratio","PSA9BuyPrice","PSA9AvgSell","PSA10Ratio","PSA10BuyPrice","PSA10AvgSell"
"Aipom Reverse Holo","67","Aquapolis","11.09","-17.00","-1.53",-17,"-1.53",5.83,"0.53",2003,"ENGLISH","0.48",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"0.09","-16.16","0.99","2.42","5.83","26.86","4.54","25.84","50.40"
"Ampharos","1","Aquapolis","14.57","-17.00","-1.17",-2.13,"-0.15",-2.13,"-0.17",2003,"ENGLISH","0.90",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,"1.72","4.24","24.99","1.20","-2.13","17.50","2.74","16.99","39.99","1.17","-2.51","17.05"
"Ampharos Holo","H1","Aquapolis","124.21","-17.00","-0.14",34,"0.27",116.45,"0.94",2003,"ENGLISH","0.58",0,0,0,0,0,0,"0.33","17.85","41.00",0,"-17.00",0,"0.48","34.00","60.00","0.81","68.00","100.00","1.26","116.45","157.00","46.42","4884.10","5766.00"
"Ampharos Reverse Holo","1","Aquapolis","21.89","-17.00","-0.78",5.09,"0.23",14.45,"0.66",2003,"ENGLISH","1.01",0,0,0,0,0,0,0,"-17.00",0,"1.69","14.45","37.00","1.19","5.10","26.00","1.19","5.09","25.99","1.69","14.45","37.00","9.14","153.00","200.00"
"Apricorn Forest Reverse Holo","118","Aquapolis","5.49","-17.00","-3.10",-17,"-3.10",8.5,"1.55",2003,"ENGLISH","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"5.46","8.50","30.00","14.39","50.15","79.00"
"Arcanine","2","Aquapolis","27.07","-17.00","-0.63",-17,"-0.63",12,"0.44",2003,"ENGLISH","0.74",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.41","15.44","38.16","1.26","12.00","34.12","3.93","73.52","106.50"
"Arcanine Holo","H2","Aquapolis","157.00","-17.00","-0.11",55.04,"0.35",250.75,"1.60",2003,"ENGLISH","0.64",0,"0.36",0,0,0,0,"0.31","23.80","48.00","0.61","64.60","96.00","0.54","55.04","84.75","1.03","120.81","162.13","2.01","250.75","315.00","6.76","884.47","1060.56"
"Arcanine Reverse Holo","2","Aquapolis","36.67","-17.00","-0.46",-17,"-0.46",19.55,"0.53",2003,"ENGLISH","0.93",0,0,0,0,0,0,0,"-17.00",0,"0.68","4.25","25.00",0,"-17.00",0,"2.18","51.00","80.00","1.17","19.55","43.00","9.00","263.50","330.00"
"Ariados Holo","H3","Aquapolis","46.74","-17.00","-0.36",-17,"-0.36",84.99,"1.82",2003,"ENGLISH","0.68",0,0,0,0,0,0,"0.13","-11.90","6.00","0.20","-8.93","9.50",0,"-17.00",0,"1.67","49.30","78.00","2.57","84.99","119.99","3.90","138.13","182.50"
"Ariados Reverse Holo","3","Aquapolis","6.44","-17.00","-2.64",-17,"-2.64",2.97,"0.46",2003,"ENGLISH","1.53",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"5.33","12.19","34.34","3.65","2.97","23.50","12.58","51.85","81.00"
"Azumarill","4","Aquapolis","6.99","-17.00","-2.43",-17,"-2.43",-3.4,"-0.49",2003,"ENGLISH","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"2.29","-3.40","16.00","5.80","17.45","40.52"
"Azumarill Holo","H4","Aquapolis","56.00","-17.00","-0.30",-17,"-0.30",64.18,"1.15",2003,"ENGLISH","0.72",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.28","43.77","71.50","1.71","64.18","95.50","6.61","297.49","369.99"
"Azumarill Reverse Holo","4","Aquapolis","15.00","-17.00","-1.13",-17,"-1.13",13.6,"0.91",2003,"ENGLISH","0.93",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"2.33","12.74","34.99","2.40","13.60","36.00","6.00","59.50","90.00"
"Bellossom Holo","H5","Aquapolis","64.48","-17.00","-0.26",18.7,"0.29",66.3,"1.03",2003,"ENGLISH","0.68",0,0,"0.09","5.50","0.57","36.99",0,"-17.00",0,0,"-17.00",0,"0.65","18.70","42.00","0.85","29.86","55.13","1.52","66.30","98.00","7.75","407.99","499.99"
"Bellossom Reverse Holo","5","Aquapolis","6.47","-17.00","-2.63",-17,"-2.63",-17,"-2.63",2003,"ENGLISH","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"4.41","7.28","28.56",0,"-17.00",0
