"Name","Number","SetName","AvgPrice","LPBuyPrice","LPRatio","NMBuyPrice","NMRatio","YearReleased","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA3AvgSell","PSA4Ratio","PSA4AvgSell","PSA5Ratio","PSA5AvgSell","PSA6Ratio","PSA6AvgSell","PSA7Ratio","PSA7AvgSell","PSA8Ratio","PSA8AvgSell","PSA9Ratio","PSA9AvgSell","PSA10Ratio","PSA10AvgSell"
"Full Art Lugia EX","94","Ancient Origins","62.60","-17.00","-0.27",12.77,"0.20",2015,"0.70",0,0,0,0,0,0,"1.12","69.99","0.46","29.00","0.56","35.02","0.64","40.02","1.20","75.08","5.90","369.23"
"Full Art Machamp EX","90","Ancient Origins","9.73","-17.00","-1.75",-6.38,"-0.66",2015,"1.71",0,0,0,0,0,0,0,0,"2.18","21.25","1.28","12.50","4.01","39.00","2.35","22.83","15.20","147.99"
"Full Art M Ampharos EX","88","Ancient Origins","13.24","-17.00","-1.28",-11.05,"-0.83",2015,"0.69",0,0,0,0,0,0,0,0,0,0,"1.32","17.51","0.53","7.00","3.40","44.95","10.57","140.00"
"Full Art M Sceptile EX","85","Ancient Origins","25.70","-17.00","-0.66",6.38,"0.25",2015,"0.87",0,0,0,0,0,0,0,0,0,0,"1.07","27.50","1.57","40.46","1.60","41.00","7.56","194.25"
"Full Art M Tyranitar EX","92","Ancient Origins","29.76","-17.00","-0.57",1.27,"0.04",2015,"0.74",0,0,0,0,0,0,"0.42","12.50",0,0,"1.34","40.00","0.72","21.50","1.78","53.00","4.79","142.50"
"Full Art Sceptile EX","84","Ancient Origins","16.36","-17.00","-1.04",-8.08,"-0.49",2015,"0.70",0,0,0,0,0,0,0,0,0,0,"1.28","20.87","0.64","10.50","2.29","37.50","8.10","132.50"
"Full Art Steven","95","Ancient Origins","22.32","-17.00","-0.76",-17,"-0.76",2015,"0.56",0,0,0,0,0,0,0,0,0,0,0,0,"0.52","11.52","0.94","21.00","5.26","117.50"
"Full Art Tyranitar EX","91","Ancient Origins","25.50","-17.00","-0.67",-17,"-0.67",2015,"0.61",0,0,0,0,0,0,0,0,0,0,0,0,"0.76","19.50","1.57","40.00","5.55","141.65"
"Giratina EX","57","Ancient Origins","9.20","-17.00","-1.85",-17,"-1.85",2015,"0.74",0,0,0,0,0,0,0,0,0,0,0,0,"1.40","12.89","5.44","49.99","14.14","129.99"
"Gyarados Holo","21","Ancient Origins","19.46","-17.00","-0.87",8.19,"0.42",2015,"0.93",0,0,0,0,0,0,0,0,0,0,"1.54","29.99","1.52","29.63","2.62","51.00","11.05","214.99"
"Gyarados Reverse Holo","21","Ancient Origins","10.80","-17.00","-1.57",-17,"-1.57",2015,"0.82",0,0,0,0,0,0,0,0,"1.58","17.06",0,0,0,0,"3.88","41.90","16.53","178.50"
"M Ampharos EX","28","Ancient Origins","5.67","-17.00","-3.00",-17,"-3.00",2015,"1.04",0,0,0,0,0,0,0,0,0,0,0,0,"2.91","16.50","2.56","14.50","8.24","46.69"
"M Sceptile EX","8","Ancient Origins","5.79","-17.00","-2.94",-17,"-2.94",2015,"0.96",0,0,"0.69","3.99",0,0,0,0,0,0,0,0,"2.50","14.50","4.57","26.48","12.44","72.05"
"M Tyranitar EX","43","Ancient Origins","5.99","-17.00","-2.84",-6.8,"-1.14",2015,"1.94",0,0,0,0,0,0,0,0,"2.53","15.15","2.00","12.00","4.09","24.50","3.34","20.00","13.35","79.99"
"Shiny Full Art M Rayquaza EX","98","Ancient Origins","146.78","-17.00","-0.12",29.75,"0.20",2015,"0.53",0,0,0,0,0,0,"0.48","71.00","0.28","40.82","0.37","55.00","0.80","117.25","1.70","250.00","4.94","725.00"
"Shiny Full Art Primal Groudon EX","97","Ancient Origins","72.48","-17.00","-0.23",16.06,"0.22",2015,"0.52",0,0,0,0,0,0,"0.04","3.25","0.43","31.00","0.54","38.89","0.79","57.43","0.90","65.00","4.48","324.97"
"Shiny Full Art Primal Kyogre EX","96","Ancient Origins","65.56","-17.00","-0.26",9.35,"0.14",2015,"0.67",0,0,0,0,0,0,0,0,0,0,"0.47","31.00","1.20","78.44","1.14","74.66","4.35","285.00"
"Trainers' Mail Secret","100","Ancient Origins","9.33","-17.00","-1.82",-17,"-1.82",2015,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.13","10.50","13.93","129.99"
﻿"Name","Number","SetName","AvgPrice","LPBuyPrice","LPRatio","NMBuyPrice","NMRatio","YearReleased","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA3AvgSell","PSA4Ratio","PSA4AvgSell","PSA5Ratio","PSA5AvgSell","PSA6Ratio","PSA6AvgSell","PSA7Ratio","PSA7AvgSell","PSA8Ratio","PSA8AvgSell","PSA9Ratio","PSA9AvgSell","PSA10Ratio","PSA10AvgSell"
"Armarouge ex","079","Ancient Roar","5.72","-17.00","-2.97",-17,"-2.97",2023,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.18","12.50","5.11","29.25"
"Mela","087","Ancient Roar","9.33","-17.00","-1.82",-17,"-1.82",2023,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.82","44.95","5.63","52.49"
"Mela","092","Ancient Roar","58.47","-17.00","-0.29",-17,"-0.29",2023,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.56","32.50","1.79","104.84"
"Morpeko","076","Ancient Roar","5.45","-17.00","-3.12",-17,"-3.12",2023,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.17","17.25","6.93","37.75"
"Professor Sada's Vitality","091","Ancient Roar","30.00","-17.00","-0.57",-17,"-0.57",2023,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.13","33.88","4.19","125.78"
"Professor Sada's Vitality","085","Ancient Roar","11.06","-17.00","-1.54",-17,"-1.54",2023,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.99","11.00","5.30","58.63"
"Roaring Moon ex","093","Ancient Roar","19.80","-17.00","-0.86",-17,"-0.86",2023,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.36","26.99","1.49","29.50"
"Roaring Moon ex","084","Ancient Roar","12.66","-17.00","-1.34",-17,"-1.34",2023,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.07","13.50","3.16","40.00"
"Roaring Moon ex","090","Ancient Roar","85.48","-17.00","-0.20",-17,"-0.20",2023,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.16","99.00","1.50","127.81"
"Sandy Shocks ex","083","Ancient Roar","5.12","-17.00","-3.32",-17,"-3.32",2023,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.40","12.27","4.39","22.50"
﻿"Name","Number","SetName","AvgPrice","LPBuyPrice","LPRatio","NMBuyPrice","NMRatio","YearReleased","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA3AvgSell","PSA4Ratio","PSA4AvgSell","PSA5Ratio","PSA5AvgSell","PSA6Ratio","PSA6AvgSell","PSA7Ratio","PSA7AvgSell","PSA8Ratio","PSA8AvgSell","PSA9Ratio","PSA9AvgSell","PSA10Ratio","PSA10AvgSell"
"Aipom Reverse Holo","67","Aquapolis","11.09","-17.00","-1.53",-17,"-1.53",2003,"0.48",0,0,0,0,0,0,0,0,0,0,0,0,"0.09","0.99","2.42","26.86","4.54","50.40"
"Ampharos","1","Aquapolis","14.57","-17.00","-1.17",-2.13,"-0.15",2003,"0.90",0,0,0,0,0,0,0,0,0,0,"1.72","24.99","1.20","17.50","2.74","39.99","1.17","17.05"
"Ampharos Holo","H1","Aquapolis","124.21","-17.00","-0.14",34,"0.27",2003,"0.58",0,0,0,0,0,0,"0.33","41.00",0,0,"0.48","60.00","0.81","100.00","1.26","157.00","46.42","5766.00"
"Ampharos Reverse Holo","1","Aquapolis","21.89","-17.00","-0.78",5.09,"0.23",2003,"1.01",0,0,0,0,0,0,0,0,"1.69","37.00","1.19","26.00","1.19","25.99","1.69","37.00","9.14","200.00"
"Apricorn Forest Reverse Holo","118","Aquapolis","5.49","-17.00","-3.10",-17,"-3.10",2003,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.46","30.00","14.39","79.00"
"Arcanine","2","Aquapolis","27.07","-17.00","-0.63",-17,"-0.63",2003,"0.74",0,0,0,0,0,0,0,0,0,0,0,0,"1.41","38.16","1.26","34.12","3.93","106.50"
"Arcanine Holo","H2","Aquapolis","157.00","-17.00","-0.11",55.04,"0.35",2003,"0.64",0,"0.36",0,0,0,0,"0.31","48.00","0.61","96.00","0.54","84.75","1.03","162.13","2.01","315.00","6.76","1060.56"
"Arcanine Reverse Holo","2","Aquapolis","36.67","-17.00","-0.46",-17,"-0.46",2003,"0.93",0,0,0,0,0,0,0,0,"0.68","25.00",0,0,"2.18","80.00","1.17","43.00","9.00","330.00"
"Ariados Holo","H3","Aquapolis","46.74","-17.00","-0.36",-17,"-0.36",2003,"0.68",0,0,0,0,0,0,"0.13","6.00","0.20","9.50",0,0,"1.67","78.00","2.57","119.99","3.90","182.50"
"Ariados Reverse Holo","3","Aquapolis","6.44","-17.00","-2.64",-17,"-2.64",2003,"1.53",0,0,0,0,0,0,0,0,0,0,0,0,"5.33","34.34","3.65","23.50","12.58","81.00"
"Azumarill","4","Aquapolis","6.99","-17.00","-2.43",-17,"-2.43",2003,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.29","16.00","5.80","40.52"
"Azumarill Holo","H4","Aquapolis","56.00","-17.00","-0.30",-17,"-0.30",2003,"0.72",0,0,0,0,0,0,0,0,0,0,0,0,"1.28","71.50","1.71","95.50","6.61","369.99"
"Azumarill Reverse Holo","4","Aquapolis","15.00","-17.00","-1.13",-17,"-1.13",2003,"0.93",0,0,0,0,0,0,0,0,0,0,0,0,"2.33","34.99","2.40","36.00","6.00","90.00"
"Bellossom Holo","H5","Aquapolis","64.48","-17.00","-0.26",18.7,"0.29",2003,"0.68",0,0,"0.09","5.50","0.57","36.99",0,0,0,0,"0.65","42.00","0.85","55.13","1.52","98.00","7.75","499.99"
"Bellossom Reverse Holo","5","Aquapolis","6.47","-17.00","-2.63",-17,"-2.63",2003,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.41","28.56",0,0
"Bellsprout","45","Aquapolis","6.01","-17.00","-2.83",-17,"-2.83",2003,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.44","14.68","7.65","46.00"
"Bellsprout Reverse Holo","68","Aquapolis","11.24","-17.00","-1.51",-17,"-1.51",2003,"0.82",0,0,0,0,0,0,0,0,0,0,0,0,"1.78","19.99","2.76","31.00","11.56","129.99"
"Bellsprout Reverse Holo","45","Aquapolis","5.24","-17.00","-3.24",-17,"-3.24",2003,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.30","17.30","3.15","16.50"
"Blissey Holo","H6","Aquapolis","49.99","-17.00","-0.34",5.97,"0.12",2003,"0.74",0,0,0,0,0,0,0,0,"0.73","36.50","0.54","27.02","1.31","65.52","3.30","164.95","9.50","474.95"
"Boost Energy Reverse Holo","145","Aquapolis","8.30","-17.00","-2.05",-17,"-2.05",2003,"0.75",0,0,0,0,0,0,0,0,"1.27","10.50",0,0,0,0,"3.61","30.00","13.31","110.50"
"Chinchou Reverse Holo","70","Aquapolis","10.08","-17.00","-1.69",-17,"-1.69",2003,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.48","25.01",0,0
"Chinchou Reverse Holo","71","Aquapolis","9.19","-17.00","-1.85",-17,"-1.85",2003,"1.28",0,0,0,0,0,0,0,0,"2.91","26.70","1.69","15.50",0,0,"3.26","29.99",0,0
"Cubone Reverse Holo","72","Aquapolis","26.10","-17.00","-0.65",1.27,"0.05",2003,"0.79",0,0,0,0,0,0,0,0,0,0,"1.53","39.99","0.82","21.50","3.56","93.00","12.64","330.00"
"Darkness Energy Reverse Holo","142","Aquapolis","6.06","-17.00","-2.81",-0.04,"-0.01",2003,"1.65",0,0,0,0,0,0,0,0,0,0,"3.38","20.50","3.29","19.95","4.95","30.00","14.50","87.90"
"Dodrio Reverse Holo","46","Aquapolis","10.64","-17.00","-1.60",-17,"-1.60",2003,"0.48",0,0,0,0,0,0,0,0,0,0,0,0,"0.09","0.99","1.17","12.50",0,0
"Doduo Reverse Holo","73","Aquapolis","10.67","-17.00","-1.59",-17,"-1.59",2003,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.34","25.00","9.37","100.00"
"Donphan","7","Aquapolis","13.10","-17.00","-1.30",-17,"-1.30",2003,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.56","20.50","4.81","62.98"
"Donphan Reverse Holo","7","Aquapolis","21.01","-17.00","-0.81",-17,"-0.81",2003,"1.04",0,0,0,0,0,0,"0.63","13.27","1.33","28.00",0,0,"1.86","39.00","1.76","37.00","6.69","140.50"
"Drowzee Reverse Holo","74a","Aquapolis","12.89","-17.00","-1.32",-17,"-1.32",2003,"0.87",0,0,0,0,0,0,0,0,0,0,0,0,"2.03","26.21","1.90","24.50","2.17","28.00"
"Eevee","75","Aquapolis","16.75","-17.00","-1.01",-17,"-1.01",2003,"0.65",0,0,0,0,0,0,"0.24","3.99",0,0,0,0,"1.10","18.50","1.22","20.45","6.03","101.06"
"Electrode Holo","H7","Aquapolis","74.98","-17.00","-0.23",22.12,"0.30",2003,"0.60",0,0,0,0,0,0,0,0,"0.57","43.00","0.73","54.73","0.61","46.02","2.00","149.95","5.00","375.00"
"Electrode Reverse Holo","8","Aquapolis","8.01","-17.00","-2.12",-17,"-2.12",2003,"1.23",0,0,0,0,0,0,0,0,0,0,0,0,"3.83","30.68","3.91","31.32","16.49","132.05"
"Elekid","9","Aquapolis","9.73","-17.00","-1.75",-17,"-1.75",2003,"0.55",0,0,"0.11","1.04",0,0,0,0,0,0,0,0,"0.46","4.50","2.67","26.00","4.11","39.99"
"Elekid Reverse Holo","9","Aquapolis","9.46","-17.00","-1.80",-17,"-1.80",2003,"0.64",0,0,0,0,0,0,"0.58","5.50",0,0,0,0,0,0,"3.17","29.99","27.97","264.58"
"Energy Switch","120","Aquapolis","5.25","-17.00","-3.24",-17,"-3.24",2003,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.33","27.99","2.00","10.50"
"Energy Switch Reverse Holo","120","Aquapolis","38.04","-17.00","-0.45",-1.71,"-0.04",2003,"0.60",0,0,0,0,0,0,0,0,0,0,"0.92","35.00","0.47","17.99","1.71","65.00",0,0
"Entei","10","Aquapolis","13.50","-17.00","-1.26",-17,"-1.26",2003,"1.44",0,0,0,0,0,0,0,0,0,0,0,0,"4.89","66.00","2.59","35.00","4.58","61.83"
"Entei Holo","H8","Aquapolis","99.11","25.49","0.26",61.63,"0.62",2003,"0.85",0,0,0,0,"0.50","49.99","0.54","53.54","0.62","61.00","0.93","92.50","1.24","122.50","2.36","233.51","7.55","748.33"
"Entei Reverse Holo","10","Aquapolis","12.99","-17.00","-1.31",0,"0.00",2003,"1.87",0,0,0,0,0,0,0,0,0,0,"4.23","55.00","3.54","45.98","1.54","20.00","20.79","270.00"
"Espeon","11","Aquapolis","45.00","-17.00","-0.38",-17,"-0.38",2003,"0.64",0,0,0,0,0,0,0,0,0,0,0,0,"0.91","41.05","0.78","34.99","4.44","199.95"
"Espeon Holo","H9","Aquapolis","207.49","-17.00","-0.08",172.13,"0.83",2003,"0.78",0,0,0,0,0,0,0,0,0,0,"1.20","249.99","1.07","222.50","1.73","359.00","3.86","800.00"
"Espeon Reverse Holo","11","Aquapolis","98.01","-17.00","-0.17",-17,"-0.17",2003,"0.56",0,0,0,0,0,0,0,0,"0.23","22.50",0,0,"0.78","76.63","1.13","110.34","0.34","33.00"
"Exeggcute Reverse Holo","77","Aquapolis","7.78","-17.00","-2.19",-11.91,"-1.53",2003,"1.01",0,0,0,0,0,0,0,0,0,0,"0.77","5.99","2.57","19.99","3.99","31.01",0,0
"Exeggcute Reverse Holo","76","Aquapolis","7.27","-17.00","-2.34",-17,"-2.34",2003,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.05","44.00","1.27","9.25"
"Exeggutor","13","Aquapolis","5.35","-17.00","-3.18",-17,"-3.18",2003,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.86","26.00","8.41","44.99"
"Exeggutor Holo","H10","Aquapolis","61.42","-17.00","-0.28",15.09,"0.25",2003,"0.70",0,0,0,0,0,0,0,0,"0.86","53.00","0.61","37.75","0.93","56.88","2.81","172.50","14.65","900.00"
"Exeggutor Reverse Holo","12","Aquapolis","5.07","-17.00","-3.35",0.43,"0.08",2003,"2.37",0,0,0,0,0,0,0,0,0,0,"4.04","20.50","6.12","31.02","6.48","32.86","39.94","202.50"
"Exeggutor Reverse Holo","13","Aquapolis","15.00","-17.00","-1.13",-17,"-1.13",2003,"0.77",0,0,0,0,0,0,"1.23","18.50",0,0,0,0,0,0,"2.00","29.99","4.00","59.95"
"Flaaffy","47","Aquapolis","5.74","-17.00","-2.96",-17,"-2.96",2003,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.09","12.00","1.83","10.50"
"Flaaffy Reverse Holo","47","Aquapolis","12.79","-17.00","-1.33",-17,"-1.33",2003,"0.83",0,0,0,0,0,0,0,0,0,0,0,0,"1.84","23.50","3.05","39.00","6.96","89.00"
"Forest Guardian Reverse Holo","123","Aquapolis","9.94","-17.00","-1.71",-17,"-1.71",2003,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.77","17.55","2.62","26.00"
"Furret","48","Aquapolis","18.56","-17.00","-0.92",-17,"-0.92",2003,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.99","37.00","4.31","79.99"
"Furret Reverse Holo","48","Aquapolis","14.59","-17.00","-1.17",-17,"-1.17",2003,"0.50",0,0,0,0,0,0,"0.55","7.99",0,0,0,0,"0.07","0.99","1.27","18.52",0,0
"Gloom","49","Aquapolis","7.67","-17.00","-2.22",-17,"-2.22",2003,"0.73",0,0,0,0,0,0,0,0,"1.17","9.00",0,0,0,0,"1.69","12.93","2.41","18.50"
"Gloom Reverse Holo","49","Aquapolis","16.95","-17.00","-1.00",-17,"-1.00",2003,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.62","10.50","10.77","182.50"
"Goldeen Reverse Holo","78","Aquapolis","8.49","-17.00","-2.00",-17,"-2.00",2003,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.53","30.00",0,0
"Golduck","50b","Aquapolis","6.00","-17.00","-2.84",-17,"-2.84",2003,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.50","14.99","3.22","19.29"
"Golduck Reverse Holo","50a","Aquapolis","11.00","-17.00","-1.55",-9.78,"-0.89",2003,"0.66",0,0,0,0,0,0,0,0,0,0,"0.77","8.50","0.82","8.99","4.55","50.00","5.45","59.95"
"Golduck Reverse Holo","50b","Aquapolis","5.96","-17.00","-2.85",-17,"-2.85",2003,"0.96",0,0,0,0,0,0,0,0,0,0,0,0,"2.51","14.96","5.87","34.99","3.52","21.00"
"Grimer Reverse Holo","79","Aquapolis","17.99","-17.00","-0.94",-17,"-0.94",2003,"0.68",0,0,0,0,0,0,0,0,0,0,"1.02","18.26",0,0,"0.13","2.28",0,0
"Growlithe","51","Aquapolis","13.76","-17.00","-1.24",-17,"-1.24",2003,"0.83",0,0,0,0,0,0,0,0,"0.07","0.99",0,0,"2.29","31.56","2.04","28.09","3.34","46.00"
"Growlithe Reverse Holo","80","Aquapolis","12.00","-17.00","-1.42",-17,"-1.42",2003,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.54","18.50","1.58","18.99"
"Growlithe Reverse Holo","51","Aquapolis","26.75","-17.00","-0.64",-17,"-0.64",2003,"0.62",0,0,0,0,0,0,0,0,0,0,0,0,"0.82","22.01","0.26","6.99",0,0
"Hitmonchan Reverse Holo","81","Aquapolis","16.47","-17.00","-1.03",-17,"-1.03",2003,"0.66",0,0,0,0,0,0,0,0,0,0,0,0,"0.99","16.30","3.64","59.99",0,0
"Hitmontop Reverse Holo","82","Aquapolis","14.19","-17.00","-1.20",-2.97,"-0.21",2003,"0.90",0,0,0,0,0,0,0,0,0,0,"1.16","16.50","1.62","23.00","2.11","30.00","1.44","20.50"
"Hoppip Reverse Holo","83","Aquapolis","9.44","-17.00","-1.80",-17,"-1.80",2003,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.80","16.98","7.16","67.58"
"Horsea Reverse Holo","84","Aquapolis","15.00","-17.00","-1.13",-16.16,"-1.08",2003,"0.68",0,0,0,0,0,0,"1.00","15.00",0,0,"0.07","0.99","1.03","15.50","1.80","27.00",0,0
"Horsea Reverse Holo","85","Aquapolis","5.64","-17.00","-3.01",-17,"-3.01",2003,"1.05",0,0,0,0,0,0,0,0,0,0,0,0,"2.93","16.50","4.62","26.03","17.91","100.99"
"Houndoom","15","Aquapolis","18.28","-17.00","-0.93",0.42,"0.02",2003,"1.10",0,0,0,0,0,0,0,0,"0.82","15.00","2.46","44.95","1.12","20.49","3.28","59.99","6.42","117.37"
"Houndoom","14","Aquapolis","15.15","-17.00","-1.12",-17,"-1.12",2003,"0.69",0,0,0,0,0,0,0,0,0,0,0,0,"1.16","17.50","3.30","49.99","4.09","62.00"
"Houndoom Holo","H11","Aquapolis","119.99","-17.00","-0.14",159.38,"1.33",2003,"1.40",0,0,0,0,0,0,"1.06","127.50","1.34","160.50","1.73","207.50","2.07","248.75","4.58","549.99","16.53","1983.00"
"Houndoom Reverse Holo","15","Aquapolis","35.99","-17.00","-0.47",33.15,"0.92",2003,"1.11",0,0,0,0,0,0,0,0,0,0,"2.31","83.00","1.64","59.00","1.71","61.50","6.99","251.42"
"Houndoom Reverse Holo","14","Aquapolis","37.97","-17.00","-0.45",-17,"-0.45",2003,"0.62",0,0,0,0,0,0,0,0,0,0,0,0,"0.82","31.20","2.78","105.50","23.91","907.84"
"Houndour Reverse Holo","87","Aquapolis","19.67","-17.00","-0.86",-3.4,"-0.17",2003,"0.76",0,0,0,0,0,0,0,0,0,0,"0.81","16.00","1.27","24.99","1.51","29.66","6.63","130.50"
"Houndour Reverse Holo","86","Aquapolis","6.00","-17.00","-2.83",-17,"-2.83",2003,"1.33",0,0,0,0,0,0,0,0,0,0,0,0,"4.33","26.00","5.67","33.99","27.08","162.50"
"Hypno","16","Aquapolis","11.97","-17.00","-1.42",-16.16,"-1.35",2003,"0.76",0,0,0,0,0,0,"1.38","16.50",0,0,"0.08","0.99","1.05","12.52","2.67","31.98","5.22","62.49"
"Hypno Holo","H12","Aquapolis","79.97","-17.00","-0.21",25.5,"0.32",2003,"0.68",0,0,0,0,0,0,"0.46","37.00","0.55","44.00","0.63","50.00","0.94","75.04","1.44","115.00","5.32","425.69"
"Hypno Reverse Holo","16","Aquapolis","13.72","-17.00","-1.24",-17,"-1.24",2003,"0.72",0,0,0,0,0,0,"0.86","11.77",0,0,0,0,"0.82","11.25","2.84","39.00","21.87","300.00"
"Jumpluff","17","Aquapolis","6.92","-17.00","-2.46",-17,"-2.46",2003,"0.94",0,0,0,0,0,0,0,0,0,0,0,0,"2.38","16.50","1.52","10.52","3.76","26.00"
"Jumpluff Holo","H13","Aquapolis","44.28","-17.00","-0.38",10.2,"0.23",2003,"0.73",0,0,"0.08","3.76",0,0,0,0,"0.49","21.50","0.72","32.00","1.26","55.90","1.58","70.00","8.14","360.34"
"Jumpluff Reverse Holo","17","Aquapolis","22.99","-17.00","-0.74",-17,"-0.74",2003,"0.81",0,0,0,0,0,0,0,0,0,0,0,0,"1.74","40.02","1.09","24.99","4.35","100.00"
"Jynx","18","Aquapolis","7.64","-17.00","-2.23",-17,"-2.23",2003,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.38","10.52","5.63","43.00"
"Jynx Reverse Holo","18","Aquapolis","5.60","-17.00","-3.04",-8.08,"-1.44",2003,"1.59",0,0,0,0,0,0,0,0,0,0,"4.46","25.00","1.88","10.50","5.00","28.00","23.21","129.99"
"Kangaskhan Reverse Holo","88","Aquapolis","25.97","-17.00","-0.65",-10.63,"-0.41",2003,"0.52",0,0,0,0,0,0,0,0,0,0,"0.58","14.99","0.44","11.52","0.29","7.50","7.70","199.95"
"Kingdra Holo","H14","Aquapolis","69.30","-17.00","-0.25",27.2,"0.39",2003,"0.66",0,0,0,0,"0.17","11.50",0,0,"0.43","29.99","0.75","52.00","1.16","80.53","3.58","247.99","8.55","592.69"
"Kingdra Reverse Holo","19","Aquapolis","24.00","-17.00","-0.71",-17,"-0.71",2003,"0.73",0,0,0,0,0,0,0,0,0,0,0,0,"1.35","32.40","1.66","39.90","2.29","55.00"
"Kingdra Secret","148","Aquapolis","395.00","92.65","0.23",150.66,"0.38",2003,"0.55","0.28","0.26",0,0,"0.38","150.00","0.33","129.00","0.39","155.36","0.50","197.25","0.83","327.66","1.27","499.99","3.32","1313.00"
"Lanturn","20","Aquapolis","13.98","-17.00","-1.22",-17,"-1.22",2003,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.14","15.99","1.57","22.00"
"Lanturn","21","Aquapolis","15.54","-17.00","-1.09",-17,"-1.09",2003,"0.67",0,0,0,0,0,0,0,0,0,0,0,0,"1.03","16.00","1.22","19.00","1.67","26.02"
"Lanturn Holo","H15","Aquapolis","50.57","-17.00","-0.34",15.18,"0.30",2003,"0.74",0,0,0,0,"0.51","26.00","0.85","43.00",0,0,"0.81","41.00","0.75","37.86","1.97","99.67","4.94","249.99"
"Lanturn Reverse Holo","20","Aquapolis","9.98","-17.00","-1.70",-17,"-1.70",2003,"0.64",0,0,0,0,0,0,0,0,0,0,0,0,"0.90","8.99","1.05","10.52","8.42","84.00"
"Lanturn Reverse Holo","21","Aquapolis","17.49","-17.00","-0.97",-17,"-0.97",2003,"0.69",0,0,0,0,0,0,0,0,0,0,0,0,"1.14","19.99","1.29","22.50","4.80","84.00"
"Larvitar Reverse Holo","89","Aquapolis","14.12","-17.00","-1.20",-17,"-1.20",2003,"0.83",0,0,0,0,0,0,0,0,0,0,0,0,"1.84","26.00","2.41","33.99","5.66","79.95"
"Lickitung Reverse Holo","90","Aquapolis","8.97","-17.00","-1.90",-17,"-1.90",2003,"1.19",0,0,0,0,0,0,0,0,"3.46","31.00",0,0,0,0,"1.56","14.00",0,0
"Lugia Secret","149","Aquapolis","650.00","337.08","0.52",794.75,"1.22",2003,"1.37","0.62","0.50","0.63","410.00","0.64","416.57","1.31","850.00","1.01","655.00","1.47","955.00","2.12","1375.00","4.06","2638.83","20.00","12999.99"
"Magnemite","52","Aquapolis","5.11","-17.00","-3.33",-17,"-3.33",2003,"0.50",0,0,0,0,0,0,0,0,0,0,0,0,"0.19","0.99","3.94","20.15","3.67","18.75"
"Magnemite Reverse Holo","91","Aquapolis","8.17","-17.00","-2.08",-17,"-2.08",2003,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.43","28.00","6.36","52.00"
"Magnemite Reverse Holo","52","Aquapolis","10.58","-17.00","-1.61",-17,"-1.61",2003,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.84","30.00","8.50","89.95"
"Magneton","22","Aquapolis","5.66","-17.00","-3.00",-17,"-3.00",2003,"1.03",0,0,0,0,0,0,0,0,"2.66","15.08",0,0,0,0,"2.74","15.52","4.77","27.00"
